trip_id,stop_id,arrival_time,departure_time,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,route_id,service_id,direction_id,shape_id,stop_name,stop_code,location_type,location_sub_type,parent_station,wheelchair_boarding,stop_direction,geometry,short_names
C5478717698,F02578,28800.0,28800.0,26,Bécsi út / Vörösvári út,,,14613.0,3010,C54787RAAHHMAA-021,0,N087,Göncz Árpád városközpont M,,,,,1.0,-46,POINT (19.0673 47.532219),1
C5478717698,F02527,28860.0,28860.0,27,Bécsi út / Vörösvári út,,,15414.0,3010,C54787RAAHHMAA-021,0,N087,Népfürdő utca / Árpád híd,,,,,1.0,-73,POINT (19.058868 47.536294),1
C5478717698,F00626,28980.0,28980.0,28,Bécsi út / Vörösvári út,,,16515.0,3010,C54787RAAHHMAA-021,0,N087,Szentlélek tér H,,,,,1.0,-73,POINT (19.045207 47.539593),1
C5478717698,F00614,29100.0,29100.0,29,Bécsi út / Vörösvári út,,,16981.0,3010,C54787RAAHHMAA-021,0,N087,Flórián tér,,,,,1.0,-50,POINT (19.03996 47.541517),1
C5478717698,F00586,29160.0,29160.0,30,Bécsi út / Vörösvári út,,,17680.0,3010,C54787RAAHHMAA-021,0,N087,Óbudai rendelőintézet,,,,,1.0,-42,POINT (19.033456 47.545957),1
C5478717698,F00569,29280.0,29280.0,31,Bécsi út / Vörösvári út,,,18124.0,3010,C54787RAAHHMAA-021,0,N087,Bécsi út / Vörösvári út,,,,,1.0,,POINT (19.02937 47.548766),1
C5478717699,099634,26400.0,26400.0,0,Bécsi út / Vörösvári út,,1,0.0,3010,C54787RAAHHMAA-021,0,N087,Kelenföld vasútállomás M,,,,,1.0,6,POINT (19.023388 47.464473),1
C5478717699,099632,26460.0,26460.0,1,Bécsi út / Vörösvári út,,,506.0,3010,C54787RAAHHMAA-021,0,N087,Bártfai utca,,,,,1.0,101,POINT (19.029635 47.464088),1
C5478717699,099630,26580.0,26580.0,2,Bécsi út / Vörösvári út,,,792.0,3010,C54787RAAHHMAA-021,0,N087,Bikás park M,,,,,1.0,101,POINT (19.033309 47.463603),1
C5478717699,066460,26700.0,26700.0,3,Bécsi út / Vörösvári út,,,1568.0,3010,C54787RAAHHMAA-021,0,N087,Etele út / Fehérvári út,,,,,1.0,100,POINT (19.043363 47.462254),1
C5478717699,066458,26760.0,26760.0,4,Bécsi út / Vörösvári út,,,2036.0,3010,C54787RAAHHMAA-021,0,N087,Hengermalom út / Szerémi út,,,,,1.0,11,POINT (19.048509 47.462551),1
C5478717699,066456,26820.0,26820.0,5,Bécsi út / Vörösvári út,,,2547.0,3010,C54787RAAHHMAA-021,0,N087,Hauszmann Alajos utca / Szerémi út,,,,,1.0,12,POINT (19.049756 47.467013),1
C5478717699,066454,26940.0,26940.0,6,Bécsi út / Vörösvári út,,,3181.0,3010,C54787RAAHHMAA-021,0,N087,Budafoki út / Dombóvári út,,,,,1.0,104,POINT (19.054384 47.469646),1
C5478717699,066452,27000.0,27000.0,7,Bécsi út / Vörösvári út,,,3653.0,3010,C54787RAAHHMAA-021,0,N087,Infopark,,,,,1.0,96,POINT (19.0605 47.469072),1
C5478717699,008265,27120.0,27120.0,8,Bécsi út / Vörösvári út,,,4637.0,3010,C54787RAAHHMAA-021,0,N087,Közvágóhíd H,,,,,1.0,89,POINT (19.073486 47.468737),1
C5478717699,008153,27240.0,27240.0,9,Bécsi út / Vörösvári út,,,5491.0,3010,C54787RAAHHMAA-021,0,N087,Mester utca / Könyves Kálmán körút,,,,,1.0,69,POINT (19.084482 47.469723),1
C5478717699,F01502,27360.0,27360.0,10,Bécsi út / Vörösvári út,,,5864.0,3010,C54787RAAHHMAA-021,0,N087,Ferencváros vá. - Málenkij Robot Eh.,,,,,1.0,70,POINT (19.089313 47.470305),1
C5478717699,F01499,27480.0,27480.0,11,Bécsi út / Vörösvári út,,,6452.0,3010,C54787RAAHHMAA-021,0,N087,Albert Flórián út,,,,,1.0,41,POINT (19.096118 47.472723),1
C5478717699,008286,27600.0,27600.0,12,Bécsi út / Vörösvári út,,,6920.0,3010,C54787RAAHHMAA-021,0,N087,Népliget M,,,,,1.0,23,POINT (19.099288 47.476294),1
C5478717699,008147,27660.0,27660.0,13,Bécsi út / Vörösvári út,,,7617.0,3010,C54787RAAHHMAA-021,0,N087,Vajda Péter utca,,,,,1.0,31,POINT (19.103619 47.48177),1
C5478717699,008149,27780.0,27780.0,14,Bécsi út / Vörösvári út,,,8197.0,3010,C54787RAAHHMAA-021,0,N087,Kőbányai út / Könyves Kálmán körút,,,,,1.0,25,POINT (19.107515 47.486236),1
C5478717699,F01275,27900.0,27900.0,15,Bécsi út / Vörösvári út,,,8765.0,3010,C54787RAAHHMAA-021,0,N087,Hidegkuti Nándor Stadion,,,,,1.0,-1,POINT (19.108967 47.491164),1
C5478717699,F01328,28020.0,28020.0,16,Bécsi út / Vörösvári út,,,9336.0,3010,C54787RAAHHMAA-021,0,N087,Hős utca,,,,,1.0,0,POINT (19.109135 47.496282),1
C5478717699,F01323,28200.0,28200.0,17,Bécsi út / Vörösvári út,,,9868.0,3010,C54787RAAHHMAA-021,0,N087,Puskás Ferenc Stadion M,,,,,1.0,-10,POINT (19.108089 47.50095),1
C5478717699,F02743,28260.0,28260.0,18,Bécsi út / Vörösvári út,,,10631.0,3010,C54787RAAHHMAA-021,0,N087,Egressy út / Hungária körút,,,,,1.0,-37,POINT (19.10405 47.507177),1
C5478717699,F02732,28380.0,28380.0,19,Bécsi út / Vörösvári út,,,11230.0,3010,C54787RAAHHMAA-021,0,N087,Zugló vasútállomás,,,,,1.0,-38,POINT (19.099156 47.511344),1
C5478717699,F02980,28440.0,28440.0,20,Bécsi út / Vörösvári út,,,11614.0,3010,C54787RAAHHMAA-021,0,N087,Ajtósi Dürer sor,,,,,1.0,-46,POINT (19.095757 47.513809),1
C5478717699,F02924,28560.0,28560.0,21,Bécsi út / Vörösvári út,,,12089.0,3010,C54787RAAHHMAA-021,0,N087,"Erzsébet királyné útja, aluljáró",,,,,1.0,-49,POINT (19.091387 47.51681),1
C5478717699,F02893,28620.0,28620.0,22,Bécsi út / Vörösvári út,,,12447.0,3010,C54787RAAHHMAA-021,0,N087,Kacsóh Pongrác út,,,,,1.0,-46,POINT (19.088114 47.519064),1
C5478717699,F02631,28740.0,28740.0,23,Bécsi út / Vörösvári út,,,13191.0,3010,C54787RAAHHMAA-021,0,N087,Vágány utca / Róbert Károly körút,,,,,1.0,-46,POINT (19.080987 47.523617),1
C5478717699,F02597,28860.0,28860.0,24,Bécsi út / Vörösvári út,,,13614.0,3010,C54787RAAHHMAA-021,0,N087,Lehel utca / Róbert Károly körút,,,,,1.0,-47,POINT (19.076952 47.5262),1
C5478717699,F02642,28920.0,28920.0,25,Bécsi út / Vörösvári út,,,14312.0,3010,C54787RAAHHMAA-021,0,N087,Honvédkórház,,,,,1.0,-47,POINT (19.070169 47.530449),1
C5478717699,F02578,29040.0,29040.0,26,Bécsi út / Vörösvári út,,,14613.0,3010,C54787RAAHHMAA-021,0,N087,Göncz Árpád városközpont M,,,,,1.0,-46,POINT (19.0673 47.532219),1
C5478717699,F02527,29100.0,29100.0,27,Bécsi út / Vörösvári út,,,15414.0,3010,C54787RAAHHMAA-021,0,N087,Népfürdő utca / Árpád híd,,,,,1.0,-73,POINT (19.058868 47.536294),1
C5478717699,F00626,29220.0,29220.0,28,Bécsi út / Vörösvári út,,,16515.0,3010,C54787RAAHHMAA-021,0,N087,Szentlélek tér H,,,,,1.0,-73,POINT (19.045207 47.539593),1
C5478717699,F00614,29340.0,29340.0,29,Bécsi út / Vörösvári út,,,16981.0,3010,C54787RAAHHMAA-021,0,N087,Flórián tér,,,,,1.0,-50,POINT (19.03996 47.541517),1
C5478717699,F00586,29400.0,29400.0,30,Bécsi út / Vörösvári út,,,17680.0,3010,C54787RAAHHMAA-021,0,N087,Óbudai rendelőintézet,,,,,1.0,-42,POINT (19.033456 47.545957),1
C5478717699,F00569,29520.0,29520.0,31,Bécsi út / Vörösvári út,,,18124.0,3010,C54787RAAHHMAA-021,0,N087,Bécsi út / Vörösvári út,,,,,1.0,,POINT (19.02937 47.548766),1
C5478717700,099634,26580.0,26580.0,0,Bécsi út / Vörösvári út,,1,0.0,3010,C54787RAAHHMAA-021,0,N087,Kelenföld vasútállomás M,,,,,1.0,6,POINT (19.023388 47.464473),1
C5478717700,099632,26640.0,26640.0,1,Bécsi út / Vörösvári út,,,506.0,3010,C54787RAAHHMAA-021,0,N087,Bártfai utca,,,,,1.0,101,POINT (19.029635 47.464088),1
C5478717700,099630,26760.0,26760.0,2,Bécsi út / Vörösvári út,,,792.0,3010,C54787RAAHHMAA-021,0,N087,Bikás park M,,,,,1.0,101,POINT (19.033309 47.463603),1
C5478717700,066460,26880.0,26880.0,3,Bécsi út / Vörösvári út,,,1568.0,3010,C54787RAAHHMAA-021,0,N087,Etele út / Fehérvári út,,,,,1.0,100,POINT (19.043363 47.462254),1
C5478717700,066458,26940.0,26940.0,4,Bécsi út / Vörösvári út,,,2036.0,3010,C54787RAAHHMAA-021,0,N087,Hengermalom út / Szerémi út,,,,,1.0,11,POINT (19.048509 47.462551),1
C5478717700,066456,27000.0,27000.0,5,Bécsi út / Vörösvári út,,,2547.0,3010,C54787RAAHHMAA-021,0,N087,Hauszmann Alajos utca / Szerémi út,,,,,1.0,12,POINT (19.049756 47.467013),1
C5478717700,066454,27120.0,27120.0,6,Bécsi út / Vörösvári út,,,3181.0,3010,C54787RAAHHMAA-021,0,N087,Budafoki út / Dombóvári út,,,,,1.0,104,POINT (19.054384 47.469646),1
C5478717700,066452,27180.0,27180.0,7,Bécsi út / Vörösvári út,,,3653.0,3010,C54787RAAHHMAA-021,0,N087,Infopark,,,,,1.0,96,POINT (19.0605 47.469072),1
C5478717700,008265,27300.0,27300.0,8,Bécsi út / Vörösvári út,,,4637.0,3010,C54787RAAHHMAA-021,0,N087,Közvágóhíd H,,,,,1.0,89,POINT (19.073486 47.468737),1
C5478717700,008153,27420.0,27420.0,9,Bécsi út / Vörösvári út,,,5491.0,3010,C54787RAAHHMAA-021,0,N087,Mester utca / Könyves Kálmán körút,,,,,1.0,69,POINT (19.084482 47.469723),1
C5478717700,F01502,27540.0,27540.0,10,Bécsi út / Vörösvári út,,,5864.0,3010,C54787RAAHHMAA-021,0,N087,Ferencváros vá. - Málenkij Robot Eh.,,,,,1.0,70,POINT (19.089313 47.470305),1
C5478717700,F01499,27660.0,27660.0,11,Bécsi út / Vörösvári út,,,6452.0,3010,C54787RAAHHMAA-021,0,N087,Albert Flórián út,,,,,1.0,41,POINT (19.096118 47.472723),1
C5478717700,008286,27780.0,27780.0,12,Bécsi út / Vörösvári út,,,6920.0,3010,C54787RAAHHMAA-021,0,N087,Népliget M,,,,,1.0,23,POINT (19.099288 47.476294),1
C5478717700,008147,27840.0,27840.0,13,Bécsi út / Vörösvári út,,,7617.0,3010,C54787RAAHHMAA-021,0,N087,Vajda Péter utca,,,,,1.0,31,POINT (19.103619 47.48177),1
C5478717700,008149,27960.0,27960.0,14,Bécsi út / Vörösvári út,,,8197.0,3010,C54787RAAHHMAA-021,0,N087,Kőbányai út / Könyves Kálmán körút,,,,,1.0,25,POINT (19.107515 47.486236),1
C5478717700,F01275,28080.0,28080.0,15,Bécsi út / Vörösvári út,,,8765.0,3010,C54787RAAHHMAA-021,0,N087,Hidegkuti Nándor Stadion,,,,,1.0,-1,POINT (19.108967 47.491164),1
C5478717700,F01328,28200.0,28200.0,16,Bécsi út / Vörösvári út,,,9336.0,3010,C54787RAAHHMAA-021,0,N087,Hős utca,,,,,1.0,0,POINT (19.109135 47.496282),1
C5478717700,F01323,28380.0,28380.0,17,Bécsi út / Vörösvári út,,,9868.0,3010,C54787RAAHHMAA-021,0,N087,Puskás Ferenc Stadion M,,,,,1.0,-10,POINT (19.108089 47.50095),1
C5478717700,F02743,28440.0,28440.0,18,Bécsi út / Vörösvári út,,,10631.0,3010,C54787RAAHHMAA-021,0,N087,Egressy út / Hungária körút,,,,,1.0,-37,POINT (19.10405 47.507177),1
C5478717700,F02732,28560.0,28560.0,19,Bécsi út / Vörösvári út,,,11230.0,3010,C54787RAAHHMAA-021,0,N087,Zugló vasútállomás,,,,,1.0,-38,POINT (19.099156 47.511344),1
C5478717700,F02980,28620.0,28620.0,20,Bécsi út / Vörösvári út,,,11614.0,3010,C54787RAAHHMAA-021,0,N087,Ajtósi Dürer sor,,,,,1.0,-46,POINT (19.095757 47.513809),1
C5478717700,F02924,28740.0,28740.0,21,Bécsi út / Vörösvári út,,,12089.0,3010,C54787RAAHHMAA-021,0,N087,"Erzsébet királyné útja, aluljáró",,,,,1.0,-49,POINT (19.091387 47.51681),1
C5478717700,F02893,28800.0,28800.0,22,Bécsi út / Vörösvári út,,,12447.0,3010,C54787RAAHHMAA-021,0,N087,Kacsóh Pongrác út,,,,,1.0,-46,POINT (19.088114 47.519064),1
C5478717700,F02631,28920.0,28920.0,23,Bécsi út / Vörösvári út,,,13191.0,3010,C54787RAAHHMAA-021,0,N087,Vágány utca / Róbert Károly körút,,,,,1.0,-46,POINT (19.080987 47.523617),1
C5478717700,F02597,29040.0,29040.0,24,Bécsi út / Vörösvári út,,,13614.0,3010,C54787RAAHHMAA-021,0,N087,Lehel utca / Róbert Károly körút,,,,,1.0,-47,POINT (19.076952 47.5262),1
C5478717700,F02642,29100.0,29100.0,25,Bécsi út / Vörösvári út,,,14312.0,3010,C54787RAAHHMAA-021,0,N087,Honvédkórház,,,,,1.0,-47,POINT (19.070169 47.530449),1
C5478717700,F02578,29220.0,29220.0,26,Bécsi út / Vörösvári út,,,14613.0,3010,C54787RAAHHMAA-021,0,N087,Göncz Árpád városközpont M,,,,,1.0,-46,POINT (19.0673 47.532219),1
C5478717700,F02527,29280.0,29280.0,27,Bécsi út / Vörösvári út,,,15414.0,3010,C54787RAAHHMAA-021,0,N087,Népfürdő utca / Árpád híd,,,,,1.0,-73,POINT (19.058868 47.536294),1
C5478717700,F00626,29400.0,29400.0,28,Bécsi út / Vörösvári út,,,16515.0,3010,C54787RAAHHMAA-021,0,N087,Szentlélek tér H,,,,,1.0,-73,POINT (19.045207 47.539593),1
C5478717700,F00614,29520.0,29520.0,29,Bécsi út / Vörösvári út,,,16981.0,3010,C54787RAAHHMAA-021,0,N087,Flórián tér,,,,,1.0,-50,POINT (19.03996 47.541517),1
C5478717700,F00586,29580.0,29580.0,30,Bécsi út / Vörösvári út,,,17680.0,3010,C54787RAAHHMAA-021,0,N087,Óbudai rendelőintézet,,,,,1.0,-42,POINT (19.033456 47.545957),1
C5478717700,F00569,29700.0,29700.0,31,Bécsi út / Vörösvári út,,,18124.0,3010,C54787RAAHHMAA-021,0,N087,Bécsi út / Vörösvári út,,,,,1.0,,POINT (19.02937 47.548766),1
C5478717754,F00569,24000.0,24000.0,0,Kelenföld vasútállomás M,,,0.0,3010,C54787RAAHHMAA-021,1,N088,Bécsi út / Vörösvári út,,,,,1.0,,POINT (19.02937 47.548766),1
C5478717754,F00587,24120.0,24120.0,1,Kelenföld vasútállomás M,,,598.0,3010,C54787RAAHHMAA-021,1,N088,Óbudai rendelőintézet,,,,,1.0,137,POINT (19.034772 47.544878),1
C5478717754,F00615,24180.0,24180.0,2,Kelenföld vasútállomás M,,,1206.0,3010,C54787RAAHHMAA-021,1,N088,Flórián tér,,,,,1.0,135,POINT (19.040538 47.541109),1
C5478717754,F00629,24240.0,24240.0,3,Kelenföld vasútállomás M,,,1667.0,3010,C54787RAAHHMAA-021,1,N088,Szentlélek tér H,,,,,1.0,101,POINT (19.045937 47.539377),1
C5478717754,F02528,24360.0,24360.0,4,Kelenföld vasútállomás M,,,2758.0,3010,C54787RAAHHMAA-021,1,N088,Népfürdő utca / Árpád híd,,,,,1.0,108,POINT (19.059532 47.536087),1
C5478717754,F02600,24480.0,24480.0,5,Kelenföld vasútállomás M,,,3376.0,3010,C54787RAAHHMAA-021,1,N088,Göncz Árpád városközpont M,,,,,1.0,137,POINT (19.066119 47.532974),1
C5478717754,F02643,24540.0,24540.0,6,Kelenföld vasútállomás M,,,3858.0,3010,C54787RAAHHMAA-021,1,N088,Honvédkórház,,,,,1.0,133,POINT (19.070699 47.530041),1
C5478717754,F02596,24660.0,24660.0,7,Kelenföld vasútállomás M,,,4561.0,3010,C54787RAAHHMAA-021,1,N088,Lehel utca / Róbert Károly körút,,,,,1.0,133,POINT (19.077524 47.525797),1
C5478717754,F02632,24720.0,24720.0,8,Kelenföld vasútállomás M,,,4973.0,3010,C54787RAAHHMAA-021,1,N088,Vágány utca / Róbert Károly körút,,,,,1.0,135,POINT (19.081478 47.52323),1
C5478717754,F02894,24840.0,24840.0,9,Kelenföld vasútállomás M,,,5717.0,3010,C54787RAAHHMAA-021,1,N088,Kacsóh Pongrác út,,,,,1.0,136,POINT (19.088565 47.518677),1
C5478717754,F02923,24900.0,24900.0,10,Kelenföld vasútállomás M,,,6080.0,3010,C54787RAAHHMAA-021,1,N088,"Erzsébet királyné útja, aluljáró",,,,,1.0,134,POINT (19.091909 47.5164),1
C5478717754,F02979,25020.0,25020.0,11,Kelenföld vasútállomás M,,,6548.0,3010,C54787RAAHHMAA-021,1,N088,Ajtósi Dürer sor,,,,,1.0,134,POINT (19.096261 47.513431),1
C5478717754,F02731,25080.0,25080.0,12,Kelenföld vasútállomás M,,,6929.0,3010,C54787RAAHHMAA-021,1,N088,Zugló vasútállomás,,,,,1.0,140,POINT (19.09958 47.510921),1
C5478717754,F02744,25200.0,25200.0,13,Kelenföld vasútállomás M,,,7520.0,3010,C54787RAAHHMAA-021,1,N088,Egressy út / Hungária körút,,,,,1.0,142,POINT (19.104445 47.506744),1
C5478717754,F01322,25380.0,25380.0,14,Kelenföld vasútállomás M,,,8290.0,3010,C54787RAAHHMAA-021,1,N088,Puskás Ferenc Stadion M,,,,,1.0,170,POINT (19.108151 47.500387),1
C5478717754,F01329,25440.0,25440.0,15,Kelenföld vasútállomás M,,,8818.0,3010,C54787RAAHHMAA-021,1,N088,Hős utca,,,,,1.0,-179,POINT (19.109078 47.495706),1
C5478717754,008262,25560.0,25560.0,16,Kelenföld vasútállomás M,,,9379.0,3010,C54787RAAHHMAA-021,1,N088,Hidegkuti Nándor Stadion,,,,,1.0,-180,POINT (19.10891 47.49069),1
C5478717754,008148,25680.0,25680.0,17,Kelenföld vasútállomás M,,,9955.0,3010,C54787RAAHHMAA-021,1,N088,Kőbányai út / Könyves Kálmán körút,,,,,1.0,-152,POINT (19.107077 47.485742),1
C5478717754,008146,25740.0,25740.0,18,Kelenföld vasútállomás M,,,10529.0,3010,C54787RAAHHMAA-021,1,N088,Vajda Péter utca,,,,,1.0,-152,POINT (19.103174 47.481389),1
C5478717754,F01286,25860.0,25860.0,19,Kelenföld vasútállomás M,,,11223.0,3010,C54787RAAHHMAA-021,1,N088,Népliget M,,,,,1.0,-150,POINT (19.098907 47.475879),1
C5478717754,F01498,25920.0,25920.0,20,Kelenföld vasútállomás M,,,11692.0,3010,C54787RAAHHMAA-021,1,N088,Albert Flórián út,,,,,1.0,-127,POINT (19.095534 47.47239),1
C5478717754,F01503,26040.0,26040.0,21,Kelenföld vasútállomás M,,,12286.0,3010,C54787RAAHHMAA-021,1,N088,Ferencváros vá. - Málenkij Robot Eh.,,,,,1.0,-101,POINT (19.088529 47.470172),1
C5478717754,008152,26160.0,26160.0,22,Kelenföld vasútállomás M,,,12660.0,3010,C54787RAAHHMAA-021,1,N088,Mester utca / Könyves Kálmán körút,,,,,1.0,-110,POINT (19.083728 47.469596),1
C5478717754,008155,26280.0,26280.0,23,Kelenföld vasútállomás M,,,13513.0,3010,C54787RAAHHMAA-021,1,N088,Közvágóhíd H,,,,,1.0,-94,POINT (19.072756 47.468737),1
C5478717754,066451,26400.0,26400.0,24,Kelenföld vasútállomás M,,,14504.0,3010,C54787RAAHHMAA-021,1,N088,Infopark,,,,,1.0,-85,POINT (19.059717 47.469171),1
C5478717754,066453,26460.0,26460.0,25,Kelenföld vasútállomás M,,,14970.0,3010,C54787RAAHHMAA-021,1,N088,Budafoki út / Dombóvári út,,,,,1.0,-75,POINT (19.053655 47.469808),1
C5478717754,066455,26580.0,26580.0,26,Kelenföld vasútállomás M,,,15611.0,3010,C54787RAAHHMAA-021,1,N088,Hauszmann Alajos utca / Szerémi út,,,,,1.0,-168,POINT (19.04957 47.466536),1
C5478717754,066457,26700.0,26700.0,27,Kelenföld vasútállomás M,,,16122.0,3010,C54787RAAHHMAA-021,1,N088,Hengermalom út / Szerémi út,,,,,1.0,-168,POINT (19.048336 47.462066),1
C5478717754,066459,26820.0,26820.0,28,Kelenföld vasútállomás M,,,16586.0,3010,C54787RAAHHMAA-021,1,N088,Etele út / Fehérvári út,,,,,1.0,-79,POINT (19.042594 47.462389),1
C5478717754,099629,26940.0,26940.0,29,Kelenföld vasútállomás M,,,17377.0,3010,C54787RAAHHMAA-021,1,N088,Bikás park M,,,,,1.0,-79,POINT (19.032434 47.463737),1
C5478717754,099631,27000.0,27000.0,30,Kelenföld vasútállomás M,,,17654.0,3010,C54787RAAHHMAA-021,1,N088,Bártfai utca,,,,,1.0,-83,POINT (19.028906 47.464205),1
C5478717754,099633,27120.0,27120.0,31,Kelenföld vasútállomás M,1.0,,18172.0,3010,C54787RAAHHMAA-021,1,N088,Kelenföld vasútállomás M,,,,,1.0,-169,POINT (19.02311 47.463988),1
C5478717755,F00569,24180.0,24180.0,0,Kelenföld vasútállomás M,,,0.0,3010,C54787RAAHHMAA-021,1,N088,Bécsi út / Vörösvári út,,,,,1.0,,POINT (19.02937 47.548766),1
C5478717755,F00587,24300.0,24300.0,1,Kelenföld vasútállomás M,,,598.0,3010,C54787RAAHHMAA-021,1,N088,Óbudai rendelőintézet,,,,,1.0,137,POINT (19.034772 47.544878),1
C5478717755,F00615,24360.0,24360.0,2,Kelenföld vasútállomás M,,,1206.0,3010,C54787RAAHHMAA-021,1,N088,Flórián tér,,,,,1.0,135,POINT (19.040538 47.541109),1
C5478717755,F00629,24420.0,24420.0,3,Kelenföld vasútállomás M,,,1667.0,3010,C54787RAAHHMAA-021,1,N088,Szentlélek tér H,,,,,1.0,101,POINT (19.045937 47.539377),1
C5478717755,F02528,24540.0,24540.0,4,Kelenföld vasútállomás M,,,2758.0,3010,C54787RAAHHMAA-021,1,N088,Népfürdő utca / Árpád híd,,,,,1.0,108,POINT (19.059532 47.536087),1
C5478717755,F02600,24660.0,24660.0,5,Kelenföld vasútállomás M,,,3376.0,3010,C54787RAAHHMAA-021,1,N088,Göncz Árpád városközpont M,,,,,1.0,137,POINT (19.066119 47.532974),1
C5478717755,F02643,24720.0,24720.0,6,Kelenföld vasútállomás M,,,3858.0,3010,C54787RAAHHMAA-021,1,N088,Honvédkórház,,,,,1.0,133,POINT (19.070699 47.530041),1
C5478717755,F02596,24840.0,24840.0,7,Kelenföld vasútállomás M,,,4561.0,3010,C54787RAAHHMAA-021,1,N088,Lehel utca / Róbert Károly körút,,,,,1.0,133,POINT (19.077524 47.525797),1
C5478717755,F02632,24900.0,24900.0,8,Kelenföld vasútállomás M,,,4973.0,3010,C54787RAAHHMAA-021,1,N088,Vágány utca / Róbert Károly körút,,,,,1.0,135,POINT (19.081478 47.52323),1
C5478717755,F02894,25020.0,25020.0,9,Kelenföld vasútállomás M,,,5717.0,3010,C54787RAAHHMAA-021,1,N088,Kacsóh Pongrác út,,,,,1.0,136,POINT (19.088565 47.518677),1
C5478717755,F02923,25080.0,25080.0,10,Kelenföld vasútállomás M,,,6080.0,3010,C54787RAAHHMAA-021,1,N088,"Erzsébet királyné útja, aluljáró",,,,,1.0,134,POINT (19.091909 47.5164),1
C5478717755,F02979,25200.0,25200.0,11,Kelenföld vasútállomás M,,,6548.0,3010,C54787RAAHHMAA-021,1,N088,Ajtósi Dürer sor,,,,,1.0,134,POINT (19.096261 47.513431),1
C5478717755,F02731,25260.0,25260.0,12,Kelenföld vasútállomás M,,,6929.0,3010,C54787RAAHHMAA-021,1,N088,Zugló vasútállomás,,,,,1.0,140,POINT (19.09958 47.510921),1
C5478717755,F02744,25380.0,25380.0,13,Kelenföld vasútállomás M,,,7520.0,3010,C54787RAAHHMAA-021,1,N088,Egressy út / Hungária körút,,,,,1.0,142,POINT (19.104445 47.506744),1
C5478717755,F01322,25560.0,25560.0,14,Kelenföld vasútállomás M,,,8290.0,3010,C54787RAAHHMAA-021,1,N088,Puskás Ferenc Stadion M,,,,,1.0,170,POINT (19.108151 47.500387),1
C5478717755,F01329,25620.0,25620.0,15,Kelenföld vasútállomás M,,,8818.0,3010,C54787RAAHHMAA-021,1,N088,Hős utca,,,,,1.0,-179,POINT (19.109078 47.495706),1
C5478717755,008262,25740.0,25740.0,16,Kelenföld vasútállomás M,,,9379.0,3010,C54787RAAHHMAA-021,1,N088,Hidegkuti Nándor Stadion,,,,,1.0,-180,POINT (19.10891 47.49069),1
C5478717755,008148,25860.0,25860.0,17,Kelenföld vasútállomás M,,,9955.0,3010,C54787RAAHHMAA-021,1,N088,Kőbányai út / Könyves Kálmán körút,,,,,1.0,-152,POINT (19.107077 47.485742),1
C5478717755,008146,25920.0,25920.0,18,Kelenföld vasútállomás M,,,10529.0,3010,C54787RAAHHMAA-021,1,N088,Vajda Péter utca,,,,,1.0,-152,POINT (19.103174 47.481389),1
C5478717755,F01286,26040.0,26040.0,19,Kelenföld vasútállomás M,,,11223.0,3010,C54787RAAHHMAA-021,1,N088,Népliget M,,,,,1.0,-150,POINT (19.098907 47.475879),1
C5478717755,F01498,26100.0,26100.0,20,Kelenföld vasútállomás M,,,11692.0,3010,C54787RAAHHMAA-021,1,N088,Albert Flórián út,,,,,1.0,-127,POINT (19.095534 47.47239),1
C5478717755,F01503,26220.0,26220.0,21,Kelenföld vasútállomás M,,,12286.0,3010,C54787RAAHHMAA-021,1,N088,Ferencváros vá. - Málenkij Robot Eh.,,,,,1.0,-101,POINT (19.088529 47.470172),1
C5478717755,008152,26340.0,26340.0,22,Kelenföld vasútállomás M,,,12660.0,3010,C54787RAAHHMAA-021,1,N088,Mester utca / Könyves Kálmán körút,,,,,1.0,-110,POINT (19.083728 47.469596),1
C5478717755,008155,26460.0,26460.0,23,Kelenföld vasútállomás M,,,13513.0,3010,C54787RAAHHMAA-021,1,N088,Közvágóhíd H,,,,,1.0,-94,POINT (19.072756 47.468737),1
C5478717755,066451,26580.0,26580.0,24,Kelenföld vasútállomás M,,,14504.0,3010,C54787RAAHHMAA-021,1,N088,Infopark,,,,,1.0,-85,POINT (19.059717 47.469171),1
C5478717755,066453,26640.0,26640.0,25,Kelenföld vasútállomás M,,,14970.0,3010,C54787RAAHHMAA-021,1,N088,Budafoki út / Dombóvári út,,,,,1.0,-75,POINT (19.053655 47.469808),1
C5478717755,066455,26760.0,26760.0,26,Kelenföld vasútállomás M,,,15611.0,3010,C54787RAAHHMAA-021,1,N088,Hauszmann Alajos utca / Szerémi út,,,,,1.0,-168,POINT (19.04957 47.466536),1
C5478717755,066457,26880.0,26880.0,27,Kelenföld vasútállomás M,,,16122.0,3010,C54787RAAHHMAA-021,1,N088,Hengermalom út / Szerémi út,,,,,1.0,-168,POINT (19.048336 47.462066),1
C5478717755,066459,27000.0,27000.0,28,Kelenföld vasútállomás M,,,16586.0,3010,C54787RAAHHMAA-021,1,N088,Etele út / Fehérvári út,,,,,1.0,-79,POINT (19.042594 47.462389),1
C5478717755,099629,27120.0,27120.0,29,Kelenföld vasútállomás M,,,17377.0,3010,C54787RAAHHMAA-021,1,N088,Bikás park M,,,,,1.0,-79,POINT (19.032434 47.463737),1
