,x_coor,y_coor,stop_name,get_on,time_to_school,z
874,19.089298,47.504241,Reiner Frigyes park,7:10:00,40,2199.277941679857
875,19.081265,47.500412,Keleti pályaudvar M,7:13:00,37,2626.194725336178
876,19.071508,47.497519,Blaha Lujza tér M,7:16:00,34,3156.159291692595
877,19.064965,47.49564,Uránia,7:18:00,32,3543.4800121225944
878,19.060718,47.494606,Astoria M,7:19:00,31,3750.1926736804185
879,19.054534,47.492907,Ferenciek tere M,7:21:00,29,3999.430134387951
880,19.051747,47.491881,Március 15. tér,7:21:00,29,4111.485758458351
881,19.053776,47.482896,Szent Gellért tér - Műegyetem M,7:28:00,22,7472.898012532763
882,19.053383,47.476872,Budafoki út / Karinthy Frigyes út,7:30:00,20,13460.45856118
883,19.052621,47.474361,Budafoki út / Szerémi sor,7:32:00,18,15500.392061538862
884,19.052979,47.468595,Budafoki út / Dombóvári út,7:34:00,16,12762.929039398605
885,19.052793,47.464485,Kelenföldi Erőmű,7:35:00,15,8430.40164609265
886,19.051692,47.461274,Hengermalom út,7:38:00,12,6345.908932475277
887,19.142015,47.547013,"Újpalota, Nyírpalota út",6:56:00,54,881.5154185152217
888,19.139873,47.545153,Vásárcsarnok,6:58:00,52,904.5341808772657
889,19.139162,47.540945,Fő tér,6:59:00,51,942.4263905056515
890,19.130251,47.533558,Molnár Viktor utca,7:02:00,48,1058.9395381895088
891,19.12028,47.525992,Miskolci utca / Csömöri út,7:05:00,45,1218.7998461202217
892,19.112319,47.519782,Bosnyák tér,7:09:00,41,1388.889309491971
893,19.107097,47.516394,Tisza István tér,7:11:00,39,1513.1469903344903
894,19.099153,47.51172,Zugló vasútállomás,7:13:00,37,1735.7810920167938
895,19.089298,47.504241,Reiner Frigyes park,7:16:00,34,2199.277941679857
896,19.081265,47.500412,Keleti pályaudvar M,7:19:00,31,2626.194725336178
897,19.071508,47.497519,Blaha Lujza tér M,7:22:00,28,3156.159291692595
898,19.064965,47.49564,Uránia,7:24:00,26,3543.4800121225944
899,19.060718,47.494606,Astoria M,7:25:00,25,3750.1926736804185
900,19.054534,47.492907,Ferenciek tere M,7:27:00,23,3999.430134387951
901,19.051747,47.491881,Március 15. tér,7:27:00,23,4111.485758458351
902,19.053776,47.482896,Szent Gellért tér - Műegyetem M,7:34:00,16,7472.898012532763
903,19.053383,47.476872,Budafoki út / Karinthy Frigyes út,7:36:00,14,13460.45856118
904,19.052621,47.474361,Budafoki út / Szerémi sor,7:38:00,12,15500.392061538862
905,19.052979,47.468595,Budafoki út / Dombóvári út,7:40:00,10,12762.929039398605
906,19.052793,47.464485,Kelenföldi Erőmű,7:41:00,9,8430.40164609265
907,19.052095,47.459233,Hengermalom út,7:44:00,6,5583.916661489908
908,19.046334,47.448017,Építész utca,7:47:00,3,3082.4971680823314
926,19.142015,47.547013,"Újpalota, Nyírpalota út",7:02:00,48,881.5154185152217
927,19.139873,47.545153,Vásárcsarnok,7:04:00,46,904.5341808772657
928,19.139162,47.540945,Fő tér,7:05:00,45,942.4263905056515
929,19.130251,47.533558,Molnár Viktor utca,7:08:00,42,1058.9395381895088
930,19.12028,47.525992,Miskolci utca / Csömöri út,7:11:00,39,1218.7998461202217
931,19.112319,47.519782,Bosnyák tér,7:15:00,35,1388.889309491971
932,19.107097,47.516394,Tisza István tér,7:17:00,33,1513.1469903344903
933,19.099153,47.51172,Zugló vasútállomás,7:19:00,31,1735.7810920167938
934,19.089298,47.504241,Reiner Frigyes park,7:22:00,28,2199.277941679857
935,19.081265,47.500412,Keleti pályaudvar M,7:25:00,25,2626.194725336178
936,19.071508,47.497519,Blaha Lujza tér M,7:28:00,22,3156.159291692595
937,19.064965,47.49564,Uránia,7:30:00,20,3543.4800121225944
938,19.060718,47.494606,Astoria M,7:31:00,19,3750.1926736804185
939,19.054534,47.492907,Ferenciek tere M,7:33:00,17,3999.430134387951
940,19.051747,47.491881,Március 15. tér,7:33:00,17,4111.485758458351
941,19.053776,47.482896,Szent Gellért tér - Műegyetem M,7:40:00,10,7472.898012532763
942,19.053383,47.476872,Budafoki út / Karinthy Frigyes út,7:42:00,8,13460.45856118
943,19.052621,47.474361,Budafoki út / Szerémi sor,7:44:00,6,15500.392061538862
944,19.052979,47.468595,Budafoki út / Dombóvári út,7:46:00,4,12762.929039398605
945,19.052793,47.464485,Kelenföldi Erőmű,7:47:00,3,8430.40164609265
946,19.051692,47.461274,Hengermalom út,7:50:00,0,6345.908932475277
947,18.970812,47.387982,"Nagytétény, Erdélyi utca",6:39:00,71,783.62314403575
948,18.973056,47.388224,"Nagytétény, Erdélyi utca",6:39:00,71,791.7947641591954
949,18.977889,47.389559,Akó utca,6:40:00,70,815.1298657789611
950,18.981,47.390622,Angeli utca / Nagytétényi út,6:41:00,69,832.1629000779222
951,18.984733,47.39254,Szabadság utca,6:42:00,68,858.2616182486404
952,18.989336,47.393237,Petőfi Sándor utca (Kastélymúzeum),6:43:00,67,878.9279160332393
953,18.992863,47.394676,Bartók Béla út,6:44:00,66,902.8138138928066
954,18.997974,47.396882,Tenkes utca,6:45:00,65,940.5800274129368
955,19.004979,47.399862,Dózsa György út,6:46:00,64,996.4206903579822
956,19.012791,47.405135,Budatétény vasútállomás (Növény utca),6:48:00,62,1090.52633647023
957,19.016499,47.408293,Lépcsős utca,6:50:00,60,1150.834755434578
958,19.020671,47.41003,Jókai Mór utca,6:51:00,59,1196.9172095069853
959,19.026236,47.411327,Háros utca,6:52:00,58,1244.4110222226252
960,19.033735,47.412479,Háros vasútállomás,6:54:00,56,1297.9200287286833
961,19.039244,47.4267,Városház tér,6:58:00,52,1693.2967955049837
962,19.037773,47.429587,Savoyai Jenő tér,6:59:00,51,1783.2465368697556
963,19.037454,47.432411,Leányka utcai lakótelep,7:00:00,50,1889.6611126145172
964,19.045923,47.447081,Építész utca,7:04:00,46,2973.1765710854324
965,19.052474,47.45943,Hengermalom út,7:08:00,42,5691.687519591028
966,19.053098,47.464422,Kelenföldi Erőmű,7:10:00,40,8472.901173141765
967,19.053311,47.469765,Budafoki út / Dombóvári út,7:13:00,37,14836.23975526409
968,19.052568,47.472823,Budafoki út / Szerémi sor,7:15:00,35,16085.338271144716
969,19.053165,47.475412,Budafoki út / Karinthy Frigyes út,7:17:00,33,15297.571456130554
970,19.053922,47.48286,Szent Gellért tér - Műegyetem M,7:20:00,30,7522.062453022215
971,19.051335,47.49154,Március 15. tér,7:24:00,26,4162.694914209977
972,19.055343,47.492925,Ferenciek tere M,7:25:00,25,4014.2927826194455
973,19.060983,47.494408,Astoria M,7:27:00,23,3783.8040428718155
974,19.065257,47.495586,Uránia,7:29:00,21,3547.168676535339
975,19.071495,47.497249,Blaha Lujza tér M,7:30:00,20,3188.2005904675316
976,19.081955,47.500466,Keleti pályaudvar M,7:33:00,17,2603.887920676438
977,19.089802,47.504403,Reiner Frigyes park,7:35:00,15,2180.501608870618
978,19.098662,47.511145,Zugló vasútállomás,7:39:00,11,1760.5645327957145
979,19.108478,47.516951,Tisza István tér,7:42:00,8,1485.5251186235103
980,19.112956,47.519835,Bosnyák tér,7:44:00,6,1381.7681526026877
981,19.122035,47.527214,Miskolci utca / Csömöri út,7:46:00,4,1188.761675137576
982,19.13049,47.533531,Molnár Viktor utca,7:49:00,1,1057.859621973217
986,18.970812,47.387982,"Nagytétény, Erdélyi utca",6:45:00,65,783.62314403575
987,18.973056,47.388224,"Nagytétény, Erdélyi utca",6:45:00,65,791.7947641591954
988,18.977889,47.389559,Akó utca,6:46:00,64,815.1298657789611
989,18.981,47.390622,Angeli utca / Nagytétényi út,6:47:00,63,832.1629000779222
990,18.984733,47.39254,Szabadság utca,6:48:00,62,858.2616182486404
991,18.989336,47.393237,Petőfi Sándor utca (Kastélymúzeum),6:49:00,61,878.9279160332393
992,18.992863,47.394676,Bartók Béla út,6:50:00,60,902.8138138928066
993,18.997974,47.396882,Tenkes utca,6:51:00,59,940.5800274129368
994,19.004979,47.399862,Dózsa György út,6:52:00,58,996.4206903579822
995,19.012791,47.405135,Budatétény vasútállomás (Növény utca),6:54:00,56,1090.52633647023
996,19.016499,47.408293,Lépcsős utca,6:56:00,54,1150.834755434578
997,19.020671,47.41003,Jókai Mór utca,6:57:00,53,1196.9172095069853
998,19.026236,47.411327,Háros utca,6:58:00,52,1244.4110222226252
999,19.033735,47.412479,Háros vasútállomás,7:00:00,50,1297.9200287286833
1000,19.039244,47.4267,Városház tér,7:04:00,46,1693.2967955049837
1001,19.037773,47.429587,Savoyai Jenő tér,7:05:00,45,1783.2465368697556
1002,19.037454,47.432411,Leányka utcai lakótelep,7:07:00,43,1889.6611126145172
1003,19.045923,47.447081,Építész utca,7:11:00,39,2973.1765710854324
1004,19.052474,47.45943,Hengermalom út,7:15:00,35,5691.687519591028
1005,19.053098,47.464422,Kelenföldi Erőmű,7:17:00,33,8472.901173141765
1006,19.053311,47.469765,Budafoki út / Dombóvári út,7:20:00,30,14836.23975526409
1007,19.052568,47.472823,Budafoki út / Szerémi sor,7:22:00,28,16085.338271144716
1008,19.053165,47.475412,Budafoki út / Karinthy Frigyes út,7:24:00,26,15297.571456130554
1009,19.053922,47.48286,Szent Gellért tér - Műegyetem M,7:27:00,23,7522.062453022215
1010,19.051335,47.49154,Március 15. tér,7:31:00,19,4162.694914209977
1011,19.055343,47.492925,Ferenciek tere M,7:32:00,18,4014.2927826194455
1012,19.060983,47.494408,Astoria M,7:34:00,16,3783.8040428718155
1013,19.065257,47.495586,Uránia,7:36:00,14,3547.168676535339
1014,19.071495,47.497249,Blaha Lujza tér M,7:38:00,12,3188.2005904675316
1015,19.081955,47.500466,Keleti pályaudvar M,7:41:00,9,2603.887920676438
1016,19.089802,47.504403,Reiner Frigyes park,7:43:00,7,2180.501608870618
1017,19.098662,47.511145,Zugló vasútállomás,7:47:00,3,1760.5645327957145
1018,19.108478,47.516951,Tisza István tér,7:50:00,0,1485.5251186235103
1025,18.970812,47.387982,"Nagytétény, Erdélyi utca",6:51:00,59,783.62314403575
1026,18.973056,47.388224,"Nagytétény, Erdélyi utca",6:51:00,59,791.7947641591954
1027,18.977889,47.389559,Akó utca,6:52:00,58,815.1298657789611
1028,18.981,47.390622,Angeli utca / Nagytétényi út,6:53:00,57,832.1629000779222
1029,18.984733,47.39254,Szabadság utca,6:54:00,56,858.2616182486404
1030,18.989336,47.393237,Petőfi Sándor utca (Kastélymúzeum),6:55:00,55,878.9279160332393
1031,18.992863,47.394676,Bartók Béla út,6:56:00,54,902.8138138928066
1032,18.997974,47.396882,Tenkes utca,6:57:00,53,940.5800274129368
1033,19.004979,47.399862,Dózsa György út,6:58:00,52,996.4206903579822
1034,19.012791,47.405135,Budatétény vasútállomás (Növény utca),7:00:00,50,1090.52633647023
1035,19.016499,47.408293,Lépcsős utca,7:02:00,48,1150.834755434578
1036,19.020671,47.41003,Jókai Mór utca,7:03:00,47,1196.9172095069853
1037,19.026236,47.411327,Háros utca,7:04:00,46,1244.4110222226252
1038,19.033735,47.412479,Háros vasútállomás,7:06:00,44,1297.9200287286833
1039,19.039244,47.4267,Városház tér,7:10:00,40,1693.2967955049837
1040,19.037773,47.429587,Savoyai Jenő tér,7:11:00,39,1783.2465368697556
1041,19.037454,47.432411,Leányka utcai lakótelep,7:13:00,37,1889.6611126145172
1042,19.045923,47.447081,Építész utca,7:17:00,33,2973.1765710854324
1043,19.052474,47.45943,Hengermalom út,7:21:00,29,5691.687519591028
1044,19.053098,47.464422,Kelenföldi Erőmű,7:23:00,27,8472.901173141765
1045,19.053311,47.469765,Budafoki út / Dombóvári út,7:26:00,24,14836.23975526409
1046,19.052568,47.472823,Budafoki út / Szerémi sor,7:28:00,22,16085.338271144716
1047,19.053165,47.475412,Budafoki út / Karinthy Frigyes út,7:30:00,20,15297.571456130554
1048,19.053922,47.48286,Szent Gellért tér - Műegyetem M,7:33:00,17,7522.062453022215
1049,19.051335,47.49154,Március 15. tér,7:37:00,13,4162.694914209977
1050,19.055343,47.492925,Ferenciek tere M,7:38:00,12,4014.2927826194455
1051,19.060983,47.494408,Astoria M,7:40:00,10,3783.8040428718155
1052,19.065257,47.495586,Uránia,7:42:00,8,3547.168676535339
1053,19.071495,47.497249,Blaha Lujza tér M,7:44:00,6,3188.2005904675316
1054,19.081955,47.500466,Keleti pályaudvar M,7:47:00,3,2603.887920676438
1055,19.089802,47.504403,Reiner Frigyes park,7:49:00,1,2180.501608870618
1064,18.970812,47.387982,"Nagytétény, Erdélyi utca",6:57:00,53,783.62314403575
1065,18.973056,47.388224,"Nagytétény, Erdélyi utca",6:57:00,53,791.7947641591954
1066,18.977889,47.389559,Akó utca,6:58:00,52,815.1298657789611
1067,18.981,47.390622,Angeli utca / Nagytétényi út,6:59:00,51,832.1629000779222
1068,18.984733,47.39254,Szabadság utca,7:00:00,50,858.2616182486404
1069,18.989336,47.393237,Petőfi Sándor utca (Kastélymúzeum),7:01:00,49,878.9279160332393
1070,18.992863,47.394676,Bartók Béla út,7:02:00,48,902.8138138928066
1071,18.997974,47.396882,Tenkes utca,7:03:00,47,940.5800274129368
1072,19.004979,47.399862,Dózsa György út,7:04:00,46,996.4206903579822
1073,19.012791,47.405135,Budatétény vasútállomás (Növény utca),7:06:00,44,1090.52633647023
1074,19.016499,47.408293,Lépcsős utca,7:08:00,42,1150.834755434578
1075,19.020671,47.41003,Jókai Mór utca,7:09:00,41,1196.9172095069853
1076,19.026236,47.411327,Háros utca,7:10:00,40,1244.4110222226252
1077,19.033735,47.412479,Háros vasútállomás,7:12:00,38,1297.9200287286833
1078,19.039244,47.4267,Városház tér,7:16:00,34,1693.2967955049837
1079,19.037773,47.429587,Savoyai Jenő tér,7:17:00,33,1783.2465368697556
1080,19.037454,47.432411,Leányka utcai lakótelep,7:19:00,31,1889.6611126145172
1081,19.045923,47.447081,Építész utca,7:23:00,27,2973.1765710854324
1082,19.052474,47.45943,Hengermalom út,7:27:00,23,5691.687519591028
1083,19.053098,47.464422,Kelenföldi Erőmű,7:29:00,21,8472.901173141765
1084,19.053311,47.469765,Budafoki út / Dombóvári út,7:32:00,18,14836.23975526409
1085,19.052568,47.472823,Budafoki út / Szerémi sor,7:34:00,16,16085.338271144716
1086,19.053165,47.475412,Budafoki út / Karinthy Frigyes út,7:36:00,14,15297.571456130554
1087,19.053922,47.48286,Szent Gellért tér - Műegyetem M,7:39:00,11,7522.062453022215
1088,19.051335,47.49154,Március 15. tér,7:43:00,7,4162.694914209977
1089,19.055343,47.492925,Ferenciek tere M,7:44:00,6,4014.2927826194455
1090,19.060983,47.494408,Astoria M,7:46:00,4,3783.8040428718155
1091,19.065257,47.495586,Uránia,7:48:00,2,3547.168676535339
1092,19.071495,47.497249,Blaha Lujza tér M,7:50:00,0,3188.2005904675316
1103,18.970812,47.387982,"Nagytétény, Erdélyi utca",7:03:00,47,783.62314403575
1104,18.973056,47.388224,"Nagytétény, Erdélyi utca",7:03:00,47,791.7947641591954
1105,18.977889,47.389559,Akó utca,7:04:00,46,815.1298657789611
1106,18.981,47.390622,Angeli utca / Nagytétényi út,7:05:00,45,832.1629000779222
1107,18.984733,47.39254,Szabadság utca,7:06:00,44,858.2616182486404
1108,18.989336,47.393237,Petőfi Sándor utca (Kastélymúzeum),7:07:00,43,878.9279160332393
1109,18.992863,47.394676,Bartók Béla út,7:08:00,42,902.8138138928066
1110,18.997974,47.396882,Tenkes utca,7:09:00,41,940.5800274129368
1111,19.004979,47.399862,Dózsa György út,7:10:00,40,996.4206903579822
1112,19.012791,47.405135,Budatétény vasútállomás (Növény utca),7:12:00,38,1090.52633647023
1113,19.016499,47.408293,Lépcsős utca,7:14:00,36,1150.834755434578
1114,19.020671,47.41003,Jókai Mór utca,7:15:00,35,1196.9172095069853
1115,19.026236,47.411327,Háros utca,7:16:00,34,1244.4110222226252
1116,19.033735,47.412479,Háros vasútállomás,7:18:00,32,1297.9200287286833
1117,19.039244,47.4267,Városház tér,7:22:00,28,1693.2967955049837
1118,19.037773,47.429587,Savoyai Jenő tér,7:23:00,27,1783.2465368697556
1119,19.037454,47.432411,Leányka utcai lakótelep,7:25:00,25,1889.6611126145172
1120,19.045923,47.447081,Építész utca,7:29:00,21,2973.1765710854324
1121,19.052474,47.45943,Hengermalom út,7:33:00,17,5691.687519591028
1122,19.053098,47.464422,Kelenföldi Erőmű,7:35:00,15,8472.901173141765
1123,19.053311,47.469765,Budafoki út / Dombóvári út,7:38:00,12,14836.23975526409
1124,19.052568,47.472823,Budafoki út / Szerémi sor,7:40:00,10,16085.338271144716
1125,19.053165,47.475412,Budafoki út / Karinthy Frigyes út,7:42:00,8,15297.571456130554
1126,19.053922,47.48286,Szent Gellért tér - Műegyetem M,7:45:00,5,7522.062453022215
1127,19.051335,47.49154,Március 15. tér,7:49:00,1,4162.694914209977
1128,19.055343,47.492925,Ferenciek tere M,7:50:00,0,4014.2927826194455
1142,18.970812,47.387982,"Nagytétény, Erdélyi utca",7:09:00,41,783.62314403575
1143,18.973056,47.388224,"Nagytétény, Erdélyi utca",7:09:00,41,791.7947641591954
1144,18.977889,47.389559,Akó utca,7:10:00,40,815.1298657789611
1145,18.981,47.390622,Angeli utca / Nagytétényi út,7:11:00,39,832.1629000779222
1146,18.984733,47.39254,Szabadság utca,7:12:00,38,858.2616182486404
1147,18.989336,47.393237,Petőfi Sándor utca (Kastélymúzeum),7:13:00,37,878.9279160332393
1148,18.992863,47.394676,Bartók Béla út,7:14:00,36,902.8138138928066
1149,18.997974,47.396882,Tenkes utca,7:15:00,35,940.5800274129368
1150,19.004979,47.399862,Dózsa György út,7:16:00,34,996.4206903579822
1151,19.012791,47.405135,Budatétény vasútállomás (Növény utca),7:18:00,32,1090.52633647023
1152,19.016499,47.408293,Lépcsős utca,7:20:00,30,1150.834755434578
1153,19.020671,47.41003,Jókai Mór utca,7:21:00,29,1196.9172095069853
1154,19.026236,47.411327,Háros utca,7:22:00,28,1244.4110222226252
1155,19.033735,47.412479,Háros vasútállomás,7:24:00,26,1297.9200287286833
1156,19.039244,47.4267,Városház tér,7:28:00,22,1693.2967955049837
1157,19.037773,47.429587,Savoyai Jenő tér,7:29:00,21,1783.2465368697556
1158,19.037454,47.432411,Leányka utcai lakótelep,7:31:00,19,1889.6611126145172
1159,19.045923,47.447081,Építész utca,7:35:00,15,2973.1765710854324
1160,19.052474,47.45943,Hengermalom út,7:39:00,11,5691.687519591028
1161,19.053098,47.464422,Kelenföldi Erőmű,7:41:00,9,8472.901173141765
1162,19.053311,47.469765,Budafoki út / Dombóvári út,7:44:00,6,14836.23975526409
1163,19.052568,47.472823,Budafoki út / Szerémi sor,7:46:00,4,16085.338271144716
1164,19.053165,47.475412,Budafoki út / Karinthy Frigyes út,7:48:00,2,15297.571456130554
1181,19.05794,47.46855,BudaPart,7:14:00,36,18098.772139342007
1182,19.053311,47.469765,Budafoki út / Dombóvári út,7:15:00,35,14836.23975526409
1183,19.052568,47.472823,Budafoki út / Szerémi sor,7:17:00,33,16085.338271144716
1184,19.053165,47.475412,Budafoki út / Karinthy Frigyes út,7:19:00,31,15297.571456130554
1185,19.053922,47.48286,Szent Gellért tér - Műegyetem M,7:22:00,28,7522.062453022215
1186,19.046916,47.489273,Rudas Gyógyfürdő,7:25:00,25,4367.652509124405
1187,19.051335,47.49154,Március 15. tér,7:27:00,23,4162.694914209977
1188,19.055343,47.492925,Ferenciek tere M,7:28:00,22,4014.2927826194455
1189,19.060983,47.494408,Astoria M,7:30:00,20,3783.8040428718155
1190,19.065257,47.495586,Uránia,7:31:00,19,3547.168676535339
1191,19.071495,47.497249,Blaha Lujza tér M,7:33:00,17,3188.2005904675316
1192,19.078384,47.499136,Huszár utca,7:34:00,16,2807.7815672255015
1193,19.081955,47.500466,Keleti pályaudvar M,7:36:00,14,2603.887920676438
1194,19.05794,47.46855,BudaPart,7:24:00,26,18098.772139342007
1195,19.053311,47.469765,Budafoki út / Dombóvári út,7:25:00,25,14836.23975526409
1196,19.052568,47.472823,Budafoki út / Szerémi sor,7:27:00,23,16085.338271144716
1197,19.053165,47.475412,Budafoki út / Karinthy Frigyes út,7:29:00,21,15297.571456130554
1198,19.053922,47.48286,Szent Gellért tér - Műegyetem M,7:32:00,18,7522.062453022215
1199,19.046916,47.489273,Rudas Gyógyfürdő,7:35:00,15,4367.652509124405
1200,19.051335,47.49154,Március 15. tér,7:37:00,13,4162.694914209977
1201,19.055343,47.492925,Ferenciek tere M,7:38:00,12,4014.2927826194455
1202,19.060983,47.494408,Astoria M,7:40:00,10,3783.8040428718155
1203,19.065257,47.495586,Uránia,7:41:00,9,3547.168676535339
1204,19.071495,47.497249,Blaha Lujza tér M,7:43:00,7,3188.2005904675316
1205,19.078384,47.499136,Huszár utca,7:44:00,6,2807.7815672255015
1206,19.081955,47.500466,Keleti pályaudvar M,7:46:00,4,2603.887920676438
1207,19.081265,47.500412,Keleti pályaudvar M,7:08:00,42,2626.194725336178
1208,19.07772,47.499199,Huszár utca,7:09:00,41,2820.5763097335007
1209,19.071508,47.497519,Blaha Lujza tér M,7:11:00,39,3156.159291692595
1210,19.064965,47.49564,Uránia,7:13:00,37,3543.4800121225944
1211,19.060718,47.494606,Astoria M,7:14:00,36,3750.1926736804185
1212,19.054534,47.492907,Ferenciek tere M,7:16:00,34,3999.430134387951
1213,19.051747,47.491881,Március 15. tér,7:16:00,34,4111.485758458351
1214,19.047208,47.48984,Rudas Gyógyfürdő,7:18:00,32,4274.096226550137
1215,19.054984,47.482689,Szent Gellért tér - Műegyetem M,7:21:00,29,7822.086841172222
1216,19.059321,47.479019,"Petőfi híd, budai hídfő",7:23:00,27,13153.269612364586
1217,19.063539,47.47329,Egyetemváros - A38 hajóállomás,7:24:00,26,33966.428137443174
1218,19.063857,47.472183,Magyar tudósok körútja,7:24:00,26,30759.605515834854
1219,19.064333,47.469242,Infopark (Pázmány Péter sétány),7:25:00,25,17712.783596990106
1220,19.05794,47.46855,BudaPart,7:27:00,23,18098.772139342007
1221,19.05794,47.46855,BudaPart,7:34:00,16,18098.772139342007
1222,19.053311,47.469765,Budafoki út / Dombóvári út,7:35:00,15,14836.23975526409
1223,19.052568,47.472823,Budafoki út / Szerémi sor,7:37:00,13,16085.338271144716
1224,19.053165,47.475412,Budafoki út / Karinthy Frigyes út,7:39:00,11,15297.571456130554
1225,19.053922,47.48286,Szent Gellért tér - Műegyetem M,7:42:00,8,7522.062453022215
1226,19.046916,47.489273,Rudas Gyógyfürdő,7:45:00,5,4367.652509124405
1227,19.051335,47.49154,Március 15. tér,7:47:00,3,4162.694914209977
1228,19.055343,47.492925,Ferenciek tere M,7:48:00,2,4014.2927826194455
1229,19.060983,47.494408,Astoria M,7:50:00,0,3783.8040428718155
1234,19.081265,47.500412,Keleti pályaudvar M,7:23:00,27,2626.194725336178
1235,19.07772,47.499199,Huszár utca,7:24:00,26,2820.5763097335007
1236,19.071508,47.497519,Blaha Lujza tér M,7:26:00,24,3156.159291692595
1237,19.064965,47.49564,Uránia,7:28:00,22,3543.4800121225944
1238,19.060718,47.494606,Astoria M,7:29:00,21,3750.1926736804185
1239,19.054534,47.492907,Ferenciek tere M,7:31:00,19,3999.430134387951
1240,19.051747,47.491881,Március 15. tér,7:31:00,19,4111.485758458351
1241,19.047208,47.48984,Rudas Gyógyfürdő,7:33:00,17,4274.096226550137
1242,19.054984,47.482689,Szent Gellért tér - Műegyetem M,7:36:00,14,7822.086841172222
1243,19.059321,47.479019,"Petőfi híd, budai hídfő",7:38:00,12,13153.269612364586
1244,19.063539,47.47329,Egyetemváros - A38 hajóállomás,7:39:00,11,33966.428137443174
1245,19.063857,47.472183,Magyar tudósok körútja,7:39:00,11,30759.605515834854
1246,19.064333,47.469242,Infopark (Pázmány Péter sétány),7:40:00,10,17712.783596990106
1247,19.05794,47.46855,BudaPart,7:42:00,8,18098.772139342007
1248,19.05794,47.46855,BudaPart,7:44:00,6,18098.772139342007
1249,19.053311,47.469765,Budafoki út / Dombóvári út,7:45:00,5,14836.23975526409
1250,19.052568,47.472823,Budafoki út / Szerémi sor,7:47:00,3,16085.338271144716
1251,19.053165,47.475412,Budafoki út / Karinthy Frigyes út,7:49:00,1,15297.571456130554
1261,19.081265,47.500412,Keleti pályaudvar M,7:33:00,17,2626.194725336178
1262,19.07772,47.499199,Huszár utca,7:34:00,16,2820.5763097335007
1263,19.071508,47.497519,Blaha Lujza tér M,7:36:00,14,3156.159291692595
1264,19.064965,47.49564,Uránia,7:38:00,12,3543.4800121225944
1265,19.060718,47.494606,Astoria M,7:39:00,11,3750.1926736804185
1266,19.054534,47.492907,Ferenciek tere M,7:41:00,9,3999.430134387951
1267,19.051747,47.491881,Március 15. tér,7:41:00,9,4111.485758458351
1268,19.047208,47.48984,Rudas Gyógyfürdő,7:43:00,7,4274.096226550137
1269,19.054984,47.482689,Szent Gellért tér - Műegyetem M,7:46:00,4,7822.086841172222
1270,19.059321,47.479019,"Petőfi híd, budai hídfő",7:48:00,2,13153.269612364586
1271,19.063539,47.47329,Egyetemváros - A38 hajóállomás,7:49:00,1,33966.428137443174
1272,19.063857,47.472183,Magyar tudósok körútja,7:49:00,1,30759.605515834854
1273,19.064333,47.469242,Infopark (Pázmány Péter sétány),7:50:00,0,17712.783596990106
1275,19.067865,47.479495,Boráros tér H,7:17:00,33,9596.538902719723
1276,19.058923,47.476798,"Petőfi híd, budai hídfő",7:19:00,31,20203.89094135645
1277,19.052847,47.473875,Budafoki út / Szerémi sor,7:21:00,29,16338.01053232304
1278,19.04705,47.474163,Újbuda-központ M,7:23:00,27,9157.790109985233
1279,19.039952,47.475665,Kosztolányi Dezső tér,7:25:00,25,5866.668733907426
1280,19.03572,47.476663,Vincellér utca,7:26:00,24,4821.912935907272
1281,19.031832,47.478443,Diószegi út (Vérellátó Szolgálat),7:28:00,22,4095.9260210893476
1282,19.030171,47.482184,Alsóhegy utca,7:30:00,20,3660.1692556889825
1283,19.027041,47.4841,Budaörsi út / Villányi út,7:32:00,18,3259.442257605068
1284,19.024943,47.486698,BAH-csomópont,7:34:00,16,2964.9062558452447
1285,19.023466,47.49017,Csörsz utca,7:37:00,13,2698.90334678383
1286,19.018489,47.490555,Sirály utca,7:38:00,12,2453.6637254933366
1287,19.016647,47.492498,Kiss János altábornagy utca,7:40:00,10,2307.768939014407
1288,19.01926,47.494972,Királyhágó tér,7:42:00,8,2305.660710029499
1289,19.018994,47.495745,Királyhágó tér,7:43:00,7,2265.5608511965206
1290,19.014146,47.497192,Galántai utca,7:44:00,6,2066.745038618004
1291,19.009011,47.499223,Szent Orbán tér,7:46:00,4,1876.9887004609404
1292,19.00585,47.502828,Pethényi út,7:47:00,3,1722.074430546595
1293,19.002916,47.503178,Nógrádi utca,7:48:00,2,1660.0717374554279
1294,18.997964,47.504642,Óra út,7:49:00,1,1548.2887410092333
1295,18.99268,47.505566,Istenhegyi lejtő,7:50:00,0,1453.721983337283
1304,19.067865,47.479495,Boráros tér H,7:24:00,26,9596.538902719723
1305,19.058923,47.476798,"Petőfi híd, budai hídfő",7:26:00,24,20203.89094135645
1306,19.052847,47.473875,Budafoki út / Szerémi sor,7:28:00,22,16338.01053232304
1307,19.04705,47.474163,Újbuda-központ M,7:30:00,20,9157.790109985233
1308,19.039952,47.475665,Kosztolányi Dezső tér,7:32:00,18,5866.668733907426
1309,19.03572,47.476663,Vincellér utca,7:33:00,17,4821.912935907272
1310,19.031832,47.478443,Diószegi út (Vérellátó Szolgálat),7:35:00,15,4095.9260210893476
1311,19.030171,47.482184,Alsóhegy utca,7:37:00,13,3660.1692556889825
1312,19.027041,47.4841,Budaörsi út / Villányi út,7:39:00,11,3259.442257605068
1313,19.024943,47.486698,BAH-csomópont,7:41:00,9,2964.9062558452447
